Title;Author;Details;Post_date;URL
Nvidia’s data center GPU sales grow by a stunning 409% on huge demand for AI chips;Fabio Chiusano;Nvidia’s data center GPU sales grow by a stunning 409% on huge demand for AI chips. Nvidia has experienced a significant surge in GPU sales, reporting a 409% increase due in large part to the rising demand for AI technologies. With Q4 earnings and revenue significantly outpacing Wall Street forecasts, the company’s financials have thrived on the back of robust sales from their Hopper GPU series, including the H100.;2024-02-26;https://siliconangle.com/2024/02/21/nvidias-data-center-gpu-sales-grow-stunning-409-huge-demand-ai-chips/
Stable Diffusion 3;Fabio Chiusano;Stable Diffusion 3. Stability AI has introduced Stable Diffusion 3 for early preview, featuring enhancements in handling multi-subject prompts, image quality, and the accuracy of visual text spelling. A select number of users have the opportunity to test and refine the model prior to general availability.;2024-02-26;https://stability.ai/news/stable-diffusion-3
Google pauses Gemini’s ability to generate AI images of people after diversity errors;Fabio Chiusano;Google pauses Gemini’s ability to generate AI images of people after diversity errors. Google has suspended the feature in its Gemini AI that creates images of human figures due to diversity-related inaccuracies. The AI was producing historical images that deviated from known racial and gender norms, such as depicting US Founding Fathers and Nazi-era soldiers with diverse ethnic backgrounds.;2024-02-26;https://www.theverge.com/2024/2/22/24079876/google-gemini-ai-photos-people-pause
Introducing Phind-70B — closing the code quality gap with GPT-4 Turbo while running 4x faster;Fabio Chiusano;Introducing Phind-70B — closing the code quality gap with GPT-4 Turbo while running 4x faster. Phind-70B is a new code-centric AI model that improves upon CodeLlama-70B by integrating 50 billion more tokens. It features a 32K token window, enabling it to produce high-quality technical solutions at a speed of 80 tokens per second. The model surpasses GPT-4 Turbo with an 82.3% HumanEval score, although it performs slightly below Meta’s CRUXEval.;2024-02-26;https://www.phind.com/blog/introducing-phind-70b
Bard becomes Gemini: Try Ultra 1.0 and a new mobile app today;Fabio Chiusano;Bard becomes Gemini: Try Ultra 1.0 and a new mobile app today. Google has launched Gemini Advanced, a new AI-powered digital assistant feature within Google One AI Premium, priced at $19.99 per month after a two-month free trial. Gemini is designed to enhance productivity for Android and iOS users by integrating with daily tasks, offering support through an app, Google Assistant, or voice commands.;2024-02-12;https://blog.google/products/gemini/bard-gemini-advanced-app/
OpenAI’s CEO Sam Altman is chasing trillions of dollars as investments to disrupt AI, chip industries;Fabio Chiusano;OpenAI’s CEO Sam Altman is chasing trillions of dollars as investments to disrupt AI, chip industries. Sam Altman, CEO of OpenAI, is actively seeking to secure $5–7 trillion in funding to expand the semiconductor industry to support AI development. This investment aims to address GPU shortages and foster the growth of both AI and artificial general intelligence. Altman is engaging with various stakeholders, including government officials from the UAE and the US, investors, and chip manufacturers, in his efforts to build a robust global chip-making infrastructure that meets the increasing demands and energy requirements of AI facilities.;2024-02-12;https://www.firstpost.com/tech/openai-sam-altman-is-chasing-trillions-of-dollars-as-investments-to-disrupt-ai-chip-industries-13708732.html
Deepfake ‘face swap’ attacks surged 704% last year, study finds;Fabio Chiusano;Deepfake ‘face swap’ attacks surged 704% last year, study finds. Deepfake technology advancements have resulted in a significant rise in ‘face swap’ attacks, with a 704% increase in the second half of the year, driven by accessible GenAI tools such as SwapFace and DeepFaceLive. These tools enhance the ability to produce undetectable deepfakes, facilitating anonymity and contributing to a spike in deepfake-enabled crimes, including a notable financial scam in Hong Kong.;2024-02-12;https://thenextweb.com/news/deepfake-face-swap-attacks-increase
Labeling AI-Generated Images on Facebook, Instagram and Threads;Fabio Chiusano;Labeling AI-Generated Images on Facebook, Instagram and Threads. Meta is implementing “Imagined with AI” labels for AI-generated content on Facebook and Instagram for greater transparency. While AI image labeling is available, Meta is developing detection for audio/video content and requires user disclosure until standards are established. Additionally, measures are being taken to ensure these transparency labels cannot be removed.;2024-02-12;https://about.fb.com/news/2024/02/labeling-ai-generated-images-on-facebook-instagram-and-threads/
OpenAI is adding new watermarks to DALL-E 3;Fabio Chiusano;OpenAI is adding new watermarks to DALL-E 3. OpenAI’s DALL-E 3 now features watermarking to distinguish AI-generated images from those created by humans, enhancing transparency in the field.;2024-02-12;https://www.theverge.com/2024/2/6/24063954/ai-watermarks-dalle3-openai-content-credentials
Introducing the next generation of Claude;Fabio Chiusano;Introducing the next generation of Claude. Anthropic has launched Claude 3, a new AI that surpasses GPT-4, with three models: Opus, Sonnet, and Haiku. Each supports a 200k context window, vision abilities, and multiple languages. Opus is touted as the top performer. Sonnet is integrated with Amazon Bedrock and Google Cloud’s Vertex AI, while Opus and Haiku are slated for future release along with new features like function calling and REPL.;2024-03-12;https://www.anthropic.com/news/claude-3-family
Inflection-2.5: meet the world’s best personal AI;Fabio Chiusano;Inflection-2.5: meet the world’s best personal AI. Inflection has launched its latest AI version, Inflection-2.5, enhancing its AI model, Pi, with advanced cognitive capabilities that challenge leading language models like GPT-4. Notably, Inflection-2.5 achieves competitive performance in AI tasks, particularly in coding and math, with 40% less computational power required during its training phase. In addition to its improved processing efficiency, Pi now features the ability to conduct real-time web searches to provide updated news and information.;2024-03-12;https://inflection.ai/inflection-2-5
Looks like we may now know which OpenAI execs flagged concerns about Sam Altman before his ouster;Fabio Chiusano;Looks like we may now know which OpenAI execs flagged concerns about Sam Altman before his ouster. Sam Altman, CEO of OpenAI, faced a brief ouster from his position after concerns were raised by two executives, one of which was CTO Mira Murati. The circumstances around his temporary departure in November remain unclear, despite him resuming the CEO role within a week, as reported by The New York Times.;2024-03-12;https://www.businessinsider.com/openai-cto-mira-murati-concerns-sam-altman-ouster-nyt-2024-3
Cloudflare announces Firewall for AI;Fabio Chiusano;Cloudflare announces Firewall for AI. Cloudflare is developing ‘Firewall for AI’, a Web Application Firewall designed to safeguard Large Language Models from abuse by detecting vulnerabilities and providing enhanced security measures for AI-powered applications.;2024-03-12;https://blog.cloudflare.com/firewall-for-ai/
Google is tackling spammy, low-quality content on Search;Fabio Chiusano;Google is tackling spammy, low-quality content on Search. Google is updating its Search algorithm to demote low-quality, automated content and elevate more valuable, trustworthy websites in search rankings, focusing on delivering a high-quality content experience.;2024-03-12;https://blog.google/products/search/google-search-update-march-2024/
Introducing the next generation of Claude;Fabio Chiusano;Introducing the next generation of Claude. Anthropic has launched Claude 3, a new AI that surpasses GPT-4, with three models: Opus, Sonnet, and Haiku. Each supports a 200k context window, vision abilities, and multiple languages. Opus is touted as the top performer. Sonnet is integrated with Amazon Bedrock and Google Cloud’s Vertex AI, while Opus and Haiku are slated for future release along with new features like function calling and REPL.;2024-03-12;https://www.anthropic.com/news/claude-3-family
Inflection-2.5: meet the world’s best personal AI;Fabio Chiusano;Inflection-2.5: meet the world’s best personal AI. Inflection has launched its latest AI version, Inflection-2.5, enhancing its AI model, Pi, with advanced cognitive capabilities that challenge leading language models like GPT-4. Notably, Inflection-2.5 achieves competitive performance in AI tasks, particularly in coding and math, with 40% less computational power required during its training phase. In addition to its improved processing efficiency, Pi now features the ability to conduct real-time web searches to provide updated news and information.;2024-03-12;https://inflection.ai/inflection-2-5
Looks like we may now know which OpenAI execs flagged concerns about Sam Altman before his ouster;Fabio Chiusano;Looks like we may now know which OpenAI execs flagged concerns about Sam Altman before his ouster. Sam Altman, CEO of OpenAI, faced a brief ouster from his position after concerns were raised by two executives, one of which was CTO Mira Murati. The circumstances around his temporary departure in November remain unclear, despite him resuming the CEO role within a week, as reported by The New York Times.;2024-03-12;https://www.businessinsider.com/openai-cto-mira-murati-concerns-sam-altman-ouster-nyt-2024-3
Cloudflare announces Firewall for AI;Fabio Chiusano;Cloudflare announces Firewall for AI. Cloudflare is developing ‘Firewall for AI’, a Web Application Firewall designed to safeguard Large Language Models from abuse by detecting vulnerabilities and providing enhanced security measures for AI-powered applications.;2024-03-12;https://blog.cloudflare.com/firewall-for-ai/
Google is tackling spammy, low-quality content on Search;Fabio Chiusano;Google is tackling spammy, low-quality content on Search. Google is updating its Search algorithm to demote low-quality, automated content and elevate more valuable, trustworthy websites in search rankings, focusing on delivering a high-quality content experience.;2024-03-12;https://blog.google/products/search/google-search-update-march-2024/
Introducing the next generation of Claude;Fabio Chiusano;Introducing the next generation of Claude. Anthropic has launched Claude 3, a new AI that surpasses GPT-4, with three models: Opus, Sonnet, and Haiku. Each supports a 200k context window, vision abilities, and multiple languages. Opus is touted as the top performer. Sonnet is integrated with Amazon Bedrock and Google Cloud’s Vertex AI, while Opus and Haiku are slated for future release along with new features like function calling and REPL.;2024-03-12;https://www.anthropic.com/news/claude-3-family
Inflection-2.5: meet the world’s best personal AI;Fabio Chiusano;Inflection-2.5: meet the world’s best personal AI. Inflection has launched its latest AI version, Inflection-2.5, enhancing its AI model, Pi, with advanced cognitive capabilities that challenge leading language models like GPT-4. Notably, Inflection-2.5 achieves competitive performance in AI tasks, particularly in coding and math, with 40% less computational power required during its training phase. In addition to its improved processing efficiency, Pi now features the ability to conduct real-time web searches to provide updated news and information.;2024-03-12;https://inflection.ai/inflection-2-5
Looks like we may now know which OpenAI execs flagged concerns about Sam Altman before his ouster;Fabio Chiusano;Looks like we may now know which OpenAI execs flagged concerns about Sam Altman before his ouster. Sam Altman, CEO of OpenAI, faced a brief ouster from his position after concerns were raised by two executives, one of which was CTO Mira Murati. The circumstances around his temporary departure in November remain unclear, despite him resuming the CEO role within a week, as reported by The New York Times.;2024-03-12;https://www.businessinsider.com/openai-cto-mira-murati-concerns-sam-altman-ouster-nyt-2024-3
Cloudflare announces Firewall for AI;Fabio Chiusano;Cloudflare announces Firewall for AI. Cloudflare is developing ‘Firewall for AI’, a Web Application Firewall designed to safeguard Large Language Models from abuse by detecting vulnerabilities and providing enhanced security measures for AI-powered applications.;2024-03-12;https://blog.cloudflare.com/firewall-for-ai/
Google is tackling spammy, low-quality content on Search;Fabio Chiusano;Google is tackling spammy, low-quality content on Search. Google is updating its Search algorithm to demote low-quality, automated content and elevate more valuable, trustworthy websites in search rankings, focusing on delivering a high-quality content experience.;2024-03-12;https://blog.google/products/search/google-search-update-march-2024/
Introducing the next generation of Claude;Fabio Chiusano;Introducing the next generation of Claude. Anthropic has launched Claude 3, a new AI that surpasses GPT-4, with three models: Opus, Sonnet, and Haiku. Each supports a 200k context window, vision abilities, and multiple languages. Opus is touted as the top performer. Sonnet is integrated with Amazon Bedrock and Google Cloud’s Vertex AI, while Opus and Haiku are slated for future release along with new features like function calling and REPL.;2024-03-12;https://www.anthropic.com/news/claude-3-family
Inflection-2.5: meet the world’s best personal AI;Fabio Chiusano;Inflection-2.5: meet the world’s best personal AI. Inflection has launched its latest AI version, Inflection-2.5, enhancing its AI model, Pi, with advanced cognitive capabilities that challenge leading language models like GPT-4. Notably, Inflection-2.5 achieves competitive performance in AI tasks, particularly in coding and math, with 40% less computational power required during its training phase. In addition to its improved processing efficiency, Pi now features the ability to conduct real-time web searches to provide updated news and information.;2024-03-12;https://inflection.ai/inflection-2-5
Looks like we may now know which OpenAI execs flagged concerns about Sam Altman before his ouster;Fabio Chiusano;Looks like we may now know which OpenAI execs flagged concerns about Sam Altman before his ouster. Sam Altman, CEO of OpenAI, faced a brief ouster from his position after concerns were raised by two executives, one of which was CTO Mira Murati. The circumstances around his temporary departure in November remain unclear, despite him resuming the CEO role within a week, as reported by The New York Times.;2024-03-12;https://www.businessinsider.com/openai-cto-mira-murati-concerns-sam-altman-ouster-nyt-2024-3
Cloudflare announces Firewall for AI;Fabio Chiusano;Cloudflare announces Firewall for AI. Cloudflare is developing ‘Firewall for AI’, a Web Application Firewall designed to safeguard Large Language Models from abuse by detecting vulnerabilities and providing enhanced security measures for AI-powered applications.;2024-03-12;https://blog.cloudflare.com/firewall-for-ai/
Google is tackling spammy, low-quality content on Search;Fabio Chiusano;Google is tackling spammy, low-quality content on Search. Google is updating its Search algorithm to demote low-quality, automated content and elevate more valuable, trustworthy websites in search rankings, focusing on delivering a high-quality content experience.;2024-03-12;https://blog.google/products/search/google-search-update-march-2024/
Introducing the next generation of Claude;Fabio Chiusano;Introducing the next generation of Claude. Anthropic has launched Claude 3, a new AI that surpasses GPT-4, with three models: Opus, Sonnet, and Haiku. Each supports a 200k context window, vision abilities, and multiple languages. Opus is touted as the top performer. Sonnet is integrated with Amazon Bedrock and Google Cloud’s Vertex AI, while Opus and Haiku are slated for future release along with new features like function calling and REPL.;2024-03-12;https://www.anthropic.com/news/claude-3-family
Inflection-2.5: meet the world’s best personal AI;Fabio Chiusano;Inflection-2.5: meet the world’s best personal AI. Inflection has launched its latest AI version, Inflection-2.5, enhancing its AI model, Pi, with advanced cognitive capabilities that challenge leading language models like GPT-4. Notably, Inflection-2.5 achieves competitive performance in AI tasks, particularly in coding and math, with 40% less computational power required during its training phase. In addition to its improved processing efficiency, Pi now features the ability to conduct real-time web searches to provide updated news and information.;2024-03-12;https://inflection.ai/inflection-2-5
Looks like we may now know which OpenAI execs flagged concerns about Sam Altman before his ouster;Fabio Chiusano;Looks like we may now know which OpenAI execs flagged concerns about Sam Altman before his ouster. Sam Altman, CEO of OpenAI, faced a brief ouster from his position after concerns were raised by two executives, one of which was CTO Mira Murati. The circumstances around his temporary departure in November remain unclear, despite him resuming the CEO role within a week, as reported by The New York Times.;2024-03-12;https://www.businessinsider.com/openai-cto-mira-murati-concerns-sam-altman-ouster-nyt-2024-3
Cloudflare announces Firewall for AI;Fabio Chiusano;Cloudflare announces Firewall for AI. Cloudflare is developing ‘Firewall for AI’, a Web Application Firewall designed to safeguard Large Language Models from abuse by detecting vulnerabilities and providing enhanced security measures for AI-powered applications.;2024-03-12;https://blog.cloudflare.com/firewall-for-ai/
Google is tackling spammy, low-quality content on Search;Fabio Chiusano;Google is tackling spammy, low-quality content on Search. Google is updating its Search algorithm to demote low-quality, automated content and elevate more valuable, trustworthy websites in search rankings, focusing on delivering a high-quality content experience.;2024-03-12;https://blog.google/products/search/google-search-update-march-2024/
Gemma — a family of lightweight, state-of-the art open models from Google.;Fabio Chiusano;Gemma — a family of lightweight, state-of-the art open models from Google.. Google has released Gemma, an open-source large language model based on Gemini, in two versions with 2 billion (2B) and 7 billion (7B) parameters. Both versions come with a basic pretrained model and an instruction-tuned variant to enhance performance.;2024-02-26;https://ai.google.dev/gemma/
Nvidia’s data center GPU sales grow by a stunning 409% on huge demand for AI chips;Fabio Chiusano;Nvidia’s data center GPU sales grow by a stunning 409% on huge demand for AI chips. Nvidia has experienced a significant surge in GPU sales, reporting a 409% increase due in large part to the rising demand for AI technologies. With Q4 earnings and revenue significantly outpacing Wall Street forecasts, the company’s financials have thrived on the back of robust sales from their Hopper GPU series, including the H100.;2024-02-26;https://siliconangle.com/2024/02/21/nvidias-data-center-gpu-sales-grow-stunning-409-huge-demand-ai-chips/
Stable Diffusion 3;Fabio Chiusano;Stable Diffusion 3. Stability AI has introduced Stable Diffusion 3 for early preview, featuring enhancements in handling multi-subject prompts, image quality, and the accuracy of visual text spelling. A select number of users have the opportunity to test and refine the model prior to general availability.;2024-02-26;https://stability.ai/news/stable-diffusion-3
Google pauses Gemini’s ability to generate AI images of people after diversity errors;Fabio Chiusano;Google pauses Gemini’s ability to generate AI images of people after diversity errors. Google has suspended the feature in its Gemini AI that creates images of human figures due to diversity-related inaccuracies. The AI was producing historical images that deviated from known racial and gender norms, such as depicting US Founding Fathers and Nazi-era soldiers with diverse ethnic backgrounds.;2024-02-26;https://www.theverge.com/2024/2/22/24079876/google-gemini-ai-photos-people-pause
Introducing Phind-70B — closing the code quality gap with GPT-4 Turbo while running 4x faster;Fabio Chiusano;Introducing Phind-70B — closing the code quality gap with GPT-4 Turbo while running 4x faster. Phind-70B is a new code-centric AI model that improves upon CodeLlama-70B by integrating 50 billion more tokens. It features a 32K token window, enabling it to produce high-quality technical solutions at a speed of 80 tokens per second. The model surpasses GPT-4 Turbo with an 82.3% HumanEval score, although it performs slightly below Meta’s CRUXEval.;2024-02-26;https://www.phind.com/blog/introducing-phind-70b
Bard becomes Gemini: Try Ultra 1.0 and a new mobile app today;Fabio Chiusano;Bard becomes Gemini: Try Ultra 1.0 and a new mobile app today. Google has launched Gemini Advanced, a new AI-powered digital assistant feature within Google One AI Premium, priced at $19.99 per month after a two-month free trial. Gemini is designed to enhance productivity for Android and iOS users by integrating with daily tasks, offering support through an app, Google Assistant, or voice commands.;2024-02-12;https://blog.google/products/gemini/bard-gemini-advanced-app/
OpenAI’s CEO Sam Altman is chasing trillions of dollars as investments to disrupt AI, chip industries;Fabio Chiusano;OpenAI’s CEO Sam Altman is chasing trillions of dollars as investments to disrupt AI, chip industries. Sam Altman, CEO of OpenAI, is actively seeking to secure $5–7 trillion in funding to expand the semiconductor industry to support AI development. This investment aims to address GPU shortages and foster the growth of both AI and artificial general intelligence. Altman is engaging with various stakeholders, including government officials from the UAE and the US, investors, and chip manufacturers, in his efforts to build a robust global chip-making infrastructure that meets the increasing demands and energy requirements of AI facilities.;2024-02-12;https://www.firstpost.com/tech/openai-sam-altman-is-chasing-trillions-of-dollars-as-investments-to-disrupt-ai-chip-industries-13708732.html
Deepfake ‘face swap’ attacks surged 704% last year, study finds;Fabio Chiusano;Deepfake ‘face swap’ attacks surged 704% last year, study finds. Deepfake technology advancements have resulted in a significant rise in ‘face swap’ attacks, with a 704% increase in the second half of the year, driven by accessible GenAI tools such as SwapFace and DeepFaceLive. These tools enhance the ability to produce undetectable deepfakes, facilitating anonymity and contributing to a spike in deepfake-enabled crimes, including a notable financial scam in Hong Kong.;2024-02-12;https://thenextweb.com/news/deepfake-face-swap-attacks-increase
Labeling AI-Generated Images on Facebook, Instagram and Threads;Fabio Chiusano;Labeling AI-Generated Images on Facebook, Instagram and Threads. Meta is implementing “Imagined with AI” labels for AI-generated content on Facebook and Instagram for greater transparency. While AI image labeling is available, Meta is developing detection for audio/video content and requires user disclosure until standards are established. Additionally, measures are being taken to ensure these transparency labels cannot be removed.;2024-02-12;https://about.fb.com/news/2024/02/labeling-ai-generated-images-on-facebook-instagram-and-threads/
OpenAI is adding new watermarks to DALL-E 3;Fabio Chiusano;OpenAI is adding new watermarks to DALL-E 3. OpenAI’s DALL-E 3 now features watermarking to distinguish AI-generated images from those created by humans, enhancing transparency in the field.;2024-02-12;https://www.theverge.com/2024/2/6/24063954/ai-watermarks-dalle3-openai-content-credentials
Introducing the next generation of Claude;Fabio Chiusano;Introducing the next generation of Claude. Anthropic has launched Claude 3, a new AI that surpasses GPT-4, with three models: Opus, Sonnet, and Haiku. Each supports a 200k context window, vision abilities, and multiple languages. Opus is touted as the top performer. Sonnet is integrated with Amazon Bedrock and Google Cloud’s Vertex AI, while Opus and Haiku are slated for future release along with new features like function calling and REPL.;2024-03-12;https://www.anthropic.com/news/claude-3-family
Inflection-2.5: meet the world’s best personal AI;Fabio Chiusano;Inflection-2.5: meet the world’s best personal AI. Inflection has launched its latest AI version, Inflection-2.5, enhancing its AI model, Pi, with advanced cognitive capabilities that challenge leading language models like GPT-4. Notably, Inflection-2.5 achieves competitive performance in AI tasks, particularly in coding and math, with 40% less computational power required during its training phase. In addition to its improved processing efficiency, Pi now features the ability to conduct real-time web searches to provide updated news and information.;2024-03-12;https://inflection.ai/inflection-2-5
Looks like we may now know which OpenAI execs flagged concerns about Sam Altman before his ouster;Fabio Chiusano;Looks like we may now know which OpenAI execs flagged concerns about Sam Altman before his ouster. Sam Altman, CEO of OpenAI, faced a brief ouster from his position after concerns were raised by two executives, one of which was CTO Mira Murati. The circumstances around his temporary departure in November remain unclear, despite him resuming the CEO role within a week, as reported by The New York Times.;2024-03-12;https://www.businessinsider.com/openai-cto-mira-murati-concerns-sam-altman-ouster-nyt-2024-3
Cloudflare announces Firewall for AI;Fabio Chiusano;Cloudflare announces Firewall for AI. Cloudflare is developing ‘Firewall for AI’, a Web Application Firewall designed to safeguard Large Language Models from abuse by detecting vulnerabilities and providing enhanced security measures for AI-powered applications.;2024-03-12;https://blog.cloudflare.com/firewall-for-ai/
Google is tackling spammy, low-quality content on Search;Fabio Chiusano;Google is tackling spammy, low-quality content on Search. Google is updating its Search algorithm to demote low-quality, automated content and elevate more valuable, trustworthy websites in search rankings, focusing on delivering a high-quality content experience.;2024-03-12;https://blog.google/products/search/google-search-update-march-2024/
Mistral AI releases new model to rival GPT-4 and its own chat assistant;Fabio Chiusano;Mistral AI releases new model to rival GPT-4 and its own chat assistant. Mistral has launched Mistral Large, ranking just below GPT4. It boasts a 32K token context window and multilingual support for English, French, Spanish, German, and Italian. The model excels in following precise instructions, allowing for tailored moderation policies.;2024-03-04;https://techcrunch.com/2024/02/26/mistral-ai-releases-new-model-to-rival-gpt-4-and-its-own-chat-assistant/
Microsoft partners with Mistral in second AI deal beyond OpenAI;Fabio Chiusano;Microsoft partners with Mistral in second AI deal beyond OpenAI. Microsoft enters a multiyear collaboration with Mistral, valued at €2 billion, acquiring a minor stake shortly after its significant investment in OpenAI.;2024-03-04;https://www.theverge.com/2024/2/26/24083510/microsoft-mistral-partnership-deal-azure-ai
Apple’s electric car project is dead;Fabio Chiusano;Apple’s electric car project is dead. Apple has discontinued its “Project Titan” electric car development, reallocating many of its 2,000 staff to focus on generative AI projects.;2024-03-04;https://www.theverge.com/2024/2/27/24084907/apple-electric-car-project-titan-shuts-down
Elon Musk sues OpenAI over AI threat;Fabio Chiusano;Elon Musk sues OpenAI over AI threat. Elon Musk has initiated a lawsuit against OpenAI, alleging that the organization has departed from its founding mission of promoting AGI for public benefit by forming a profit-centered partnership with Microsoft.;2024-03-04;https://www.courthousenews.com/elon-musk-sues-openai-over-ai-threat/
Evo: Long-context modeling from molecular to genome scale;Fabio Chiusano;Evo: Long-context modeling from molecular to genome scale. Evo is an advanced bio foundation model based on the StripedHyena architecture, specialized in interpreting biological data such as genomes and proteins with a vocabulary over 650k tokens. It’s been created by Together AI and the Arc Institute.;2024-03-04;https://www.together.ai/blog/evo
Introducing the next generation of Claude;Fabio Chiusano;Introducing the next generation of Claude. Anthropic has launched Claude 3, a new AI that surpasses GPT-4, with three models: Opus, Sonnet, and Haiku. Each supports a 200k context window, vision abilities, and multiple languages. Opus is touted as the top performer. Sonnet is integrated with Amazon Bedrock and Google Cloud’s Vertex AI, while Opus and Haiku are slated for future release along with new features like function calling and REPL.;2024-03-12;https://www.anthropic.com/news/claude-3-family
Inflection-2.5: meet the world’s best personal AI;Fabio Chiusano;Inflection-2.5: meet the world’s best personal AI. Inflection has launched its latest AI version, Inflection-2.5, enhancing its AI model, Pi, with advanced cognitive capabilities that challenge leading language models like GPT-4. Notably, Inflection-2.5 achieves competitive performance in AI tasks, particularly in coding and math, with 40% less computational power required during its training phase. In addition to its improved processing efficiency, Pi now features the ability to conduct real-time web searches to provide updated news and information.;2024-03-12;https://inflection.ai/inflection-2-5
Looks like we may now know which OpenAI execs flagged concerns about Sam Altman before his ouster;Fabio Chiusano;Looks like we may now know which OpenAI execs flagged concerns about Sam Altman before his ouster. Sam Altman, CEO of OpenAI, faced a brief ouster from his position after concerns were raised by two executives, one of which was CTO Mira Murati. The circumstances around his temporary departure in November remain unclear, despite him resuming the CEO role within a week, as reported by The New York Times.;2024-03-12;https://www.businessinsider.com/openai-cto-mira-murati-concerns-sam-altman-ouster-nyt-2024-3
Cloudflare announces Firewall for AI;Fabio Chiusano;Cloudflare announces Firewall for AI. Cloudflare is developing ‘Firewall for AI’, a Web Application Firewall designed to safeguard Large Language Models from abuse by detecting vulnerabilities and providing enhanced security measures for AI-powered applications.;2024-03-12;https://blog.cloudflare.com/firewall-for-ai/
Google is tackling spammy, low-quality content on Search;Fabio Chiusano;Google is tackling spammy, low-quality content on Search. Google is updating its Search algorithm to demote low-quality, automated content and elevate more valuable, trustworthy websites in search rankings, focusing on delivering a high-quality content experience.;2024-03-12;https://blog.google/products/search/google-search-update-march-2024/
Introducing the next generation of Claude;Fabio Chiusano;Introducing the next generation of Claude. Anthropic has launched Claude 3, a new AI that surpasses GPT-4, with three models: Opus, Sonnet, and Haiku. Each supports a 200k context window, vision abilities, and multiple languages. Opus is touted as the top performer. Sonnet is integrated with Amazon Bedrock and Google Cloud’s Vertex AI, while Opus and Haiku are slated for future release along with new features like function calling and REPL.;2024-03-12;https://www.anthropic.com/news/claude-3-family
Inflection-2.5: meet the world’s best personal AI;Fabio Chiusano;Inflection-2.5: meet the world’s best personal AI. Inflection has launched its latest AI version, Inflection-2.5, enhancing its AI model, Pi, with advanced cognitive capabilities that challenge leading language models like GPT-4. Notably, Inflection-2.5 achieves competitive performance in AI tasks, particularly in coding and math, with 40% less computational power required during its training phase. In addition to its improved processing efficiency, Pi now features the ability to conduct real-time web searches to provide updated news and information.;2024-03-12;https://inflection.ai/inflection-2-5
Looks like we may now know which OpenAI execs flagged concerns about Sam Altman before his ouster;Fabio Chiusano;Looks like we may now know which OpenAI execs flagged concerns about Sam Altman before his ouster. Sam Altman, CEO of OpenAI, faced a brief ouster from his position after concerns were raised by two executives, one of which was CTO Mira Murati. The circumstances around his temporary departure in November remain unclear, despite him resuming the CEO role within a week, as reported by The New York Times.;2024-03-12;https://www.businessinsider.com/openai-cto-mira-murati-concerns-sam-altman-ouster-nyt-2024-3
Cloudflare announces Firewall for AI;Fabio Chiusano;Cloudflare announces Firewall for AI. Cloudflare is developing ‘Firewall for AI’, a Web Application Firewall designed to safeguard Large Language Models from abuse by detecting vulnerabilities and providing enhanced security measures for AI-powered applications.;2024-03-12;https://blog.cloudflare.com/firewall-for-ai/
Google is tackling spammy, low-quality content on Search;Fabio Chiusano;Google is tackling spammy, low-quality content on Search. Google is updating its Search algorithm to demote low-quality, automated content and elevate more valuable, trustworthy websites in search rankings, focusing on delivering a high-quality content experience.;2024-03-12;https://blog.google/products/search/google-search-update-march-2024/
Introducing the next generation of Claude;Fabio Chiusano;Introducing the next generation of Claude. Anthropic has launched Claude 3, a new AI that surpasses GPT-4, with three models: Opus, Sonnet, and Haiku. Each supports a 200k context window, vision abilities, and multiple languages. Opus is touted as the top performer. Sonnet is integrated with Amazon Bedrock and Google Cloud’s Vertex AI, while Opus and Haiku are slated for future release along with new features like function calling and REPL.;2024-03-12;https://www.anthropic.com/news/claude-3-family
Inflection-2.5: meet the world’s best personal AI;Fabio Chiusano;Inflection-2.5: meet the world’s best personal AI. Inflection has launched its latest AI version, Inflection-2.5, enhancing its AI model, Pi, with advanced cognitive capabilities that challenge leading language models like GPT-4. Notably, Inflection-2.5 achieves competitive performance in AI tasks, particularly in coding and math, with 40% less computational power required during its training phase. In addition to its improved processing efficiency, Pi now features the ability to conduct real-time web searches to provide updated news and information.;2024-03-12;https://inflection.ai/inflection-2-5
Looks like we may now know which OpenAI execs flagged concerns about Sam Altman before his ouster;Fabio Chiusano;Looks like we may now know which OpenAI execs flagged concerns about Sam Altman before his ouster. Sam Altman, CEO of OpenAI, faced a brief ouster from his position after concerns were raised by two executives, one of which was CTO Mira Murati. The circumstances around his temporary departure in November remain unclear, despite him resuming the CEO role within a week, as reported by The New York Times.;2024-03-12;https://www.businessinsider.com/openai-cto-mira-murati-concerns-sam-altman-ouster-nyt-2024-3
Cloudflare announces Firewall for AI;Fabio Chiusano;Cloudflare announces Firewall for AI. Cloudflare is developing ‘Firewall for AI’, a Web Application Firewall designed to safeguard Large Language Models from abuse by detecting vulnerabilities and providing enhanced security measures for AI-powered applications.;2024-03-12;https://blog.cloudflare.com/firewall-for-ai/
Google is tackling spammy, low-quality content on Search;Fabio Chiusano;Google is tackling spammy, low-quality content on Search. Google is updating its Search algorithm to demote low-quality, automated content and elevate more valuable, trustworthy websites in search rankings, focusing on delivering a high-quality content experience.;2024-03-12;https://blog.google/products/search/google-search-update-march-2024/
